superfamily,family,genus,species,species_name,species_tree,malar,active_mode
Colubroidea,Colubridae,Tantilla,cuniculator,Tantilla cuniculator,Tantilla_cuniculator,No,nocturnal
Colubroidea,Colubridae,Tantilla,deppei,Tantilla deppei,Tantilla_deppei,No,nocturnal
Colubroidea,Colubridae,Tantilla,excelsa,Tantilla excelsa,Tantilla_excelsa,No,nocturnal
Colubroidea,Colubridae,Tantilla,flavilineata,Tantilla flavilineata,Tantilla_flavilineata,No,nocturnal
Colubroidea,Colubridae,Tantilla,gottei,Tantilla gottei,Tantilla_gottei,No,nocturnal
Colubroidea,Colubridae,Tantilla,gracilis,Tantilla gracilis,Tantilla_gracilis,No,nocturnal
Colubroidea,Colubridae,Tantilla,hendersoni,Tantilla hendersoni,Tantilla_hendersoni,No,nocturnal
Colubroidea,Colubridae,Tantilla,hobartsmithi,Tantilla hobartsmithi,Tantilla_hobartsmithi,No,nocturnal
Colubroidea,Colubridae,Tantilla,impensa,Tantilla impensa,Tantilla_impensa,No,nocturnal
Colubroidea,Colubridae,Tantilla,insulamontana,Tantilla insulamontana,Tantilla_insulamontana,No,nocturnal
Colubroidea,Colubridae,Tantilla,jani,Tantilla jani,Tantilla_jani,No,nocturnal
Colubroidea,Colubridae,Tantilla,johnsoni,Tantilla johnsoni,Tantilla_johnsoni,No,nocturnal
Colubroidea,Colubridae,Tantilla,lempira,Tantilla lempira,Tantilla_lempira,No,nocturnal
Colubroidea,Colubridae,Tantilla,lydia,Tantilla lydia,Tantilla_lydia,No,nocturnal
Colubroidea,Colubridae,Tantilla,melanocephala,Tantilla melanocephala,Tantilla_melanocephala,No,nocturnal
Colubroidea,Colubridae,Tantilla,miyatai,Tantilla miyatai,Tantilla_miyatai,No,nocturnal
Colubroidea,Colubridae,Tantilla,moesta,Tantilla moesta,Tantilla_moesta,No,nocturnal
Colubroidea,Colubridae,Tantilla,nigra,Tantilla nigra,Tantilla_nigra,No,nocturnal
Colubroidea,Colubridae,Tantilla,nigriceps,Tantilla nigriceps,Tantilla_nigriceps,No,nocturnal
Colubroidea,Colubridae,Tantilla,oaxacae,Tantilla oaxacae,Tantilla_oaxacae,No,nocturnal
Colubroidea,Colubridae,Tantilla,olympia,Tantilla olympia,Tantilla_olympia,No,nocturnal
Colubroidea,Colubridae,Tantilla,oolitica,Tantilla oolitica,Tantilla_oolitica,No,nocturnal
Colubroidea,Colubridae,Tantilla,petersi,Tantilla petersi,Tantilla_petersi,No,nocturnal
Colubroidea,Colubridae,Tantilla,planiceps,Tantilla planiceps,Tantilla_planiceps,No,nocturnal
Colubroidea,Colubridae,Tantilla,psittaca,Tantilla psittaca,Tantilla_psittaca,No,nocturnal
Colubroidea,Colubridae,Tantilla,relicta,Tantilla relicta,Tantilla_relicta,No,nocturnal
Colubroidea,Colubridae,Tantilla,reticulata,Tantilla reticulata,Tantilla_reticulata,No,nocturnal
Colubroidea,Colubridae,Tantilla,robusta,Tantilla robusta,Tantilla_robusta,No,nocturnal
Colubroidea,Colubridae,Tantilla,rubra,Tantilla rubra,Tantilla_rubra,No,nocturnal
Colubroidea,Colubridae,Tantilla,ruficeps,Tantilla ruficeps,Tantilla_ruficeps,No,nocturnal
Colubroidea,Colubridae,Tantilla,schistosa,Tantilla schistosa,Tantilla_schistosa,No,nocturnal
Colubroidea,Colubridae,Tantilla,semicincta,Tantilla semicincta,Tantilla_semicincta,No,nocturnal
Colubroidea,Colubridae,Tantilla,sertula,Tantilla sertula,Tantilla_sertula,No,nocturnal
Colubroidea,Colubridae,Tantilla,slavensi,Tantilla slavensi,Tantilla_slavensi,No,nocturnal
Colubroidea,Colubridae,Tantilla,stenigrammi,Tantilla stenigrammi,Tantilla_stenigrammi,No,nocturnal
Colubroidea,Colubridae,Tantilla,striata,Tantilla striata,Tantilla_striata,No,nocturnal
Colubroidea,Colubridae,Tantilla,supracincta,Tantilla supracincta,Tantilla_supracincta,No,nocturnal
Colubroidea,Colubridae,Tantilla,taeniata,Tantilla taeniata,Tantilla_taeniata,No,nocturnal
Colubroidea,Colubridae,Tantilla,tayrae,Tantilla tayrae,Tantilla_tayrae,No,nocturnal
Colubroidea,Colubridae,Tantilla,tecta,Tantilla tecta,Tantilla_tecta,No,nocturnal
Colubroidea,Colubridae,Tantilla,tjiasmantoi,Tantilla tjiasmantoi,Tantilla_tjiasmantoi,No,nocturnal
Colubroidea,Colubridae,Tantilla,trilineata,Tantilla trilineata,Tantilla_trilineata,No,nocturnal
Colubroidea,Colubridae,Tantilla,triseriata,Tantilla triseriata,Tantilla_triseriata,No,nocturnal
Colubroidea,Colubridae,Tantilla,tritaeniata,Tantilla tritaeniata,Tantilla_tritaeniata,No,nocturnal
Colubroidea,Colubridae,Tantilla,vermiformis,Tantilla vermiformis,Tantilla_vermiformis,No,nocturnal
Colubroidea,Colubridae,Tantilla,vulcani,Tantilla vulcani,Tantilla_vulcani,No,nocturnal
Colubroidea,Colubridae,Tantilla,wilcoxi,Tantilla wilcoxi,Tantilla_wilcoxi,No,nocturnal
Colubroidea,Colubridae,Tantilla,yaquia,Tantilla yaquia,Tantilla_yaquia,No,nocturnal
Colubroidea,Colubridae,Tantillita,brevissima,Tantillita brevissima,Tantillita_brevissima,No,nocturnal
Colubroidea,Colubridae,Tantillita,canula,Tantillita canula,Tantillita_canula,No,nocturnal
Colubroidea,Colubridae,Tantillita,lintoni,Tantillita lintoni,Tantillita_lintoni,No,nocturnal
Colubroidea,Colubridae,Telescopus,beetzi,Telescopus beetzi,Telescopus_beetzi,No,nocturnal
Colubroidea,Colubridae,Telescopus,dhara,Telescopus dhara,Telescopus_dhara,No,nocturnal
Colubroidea,Colubridae,Telescopus,fallax,Telescopus fallax,Telescopus_fallax,No,nocturnal
Colubroidea,Colubridae,Telescopus,finkeldeyi,Telescopus finkeldeyi,Telescopus_finkeldeyi,No,nocturnal
Colubroidea,Colubridae,Telescopus,gezirae,Telescopus gezirae,Telescopus_gezirae,No,nocturnal
Colubroidea,Colubridae,Telescopus,hoogstraali,Telescopus hoogstraali,Telescopus_hoogstraali,No,nocturnal
Colubroidea,Colubridae,Telescopus,nigriceps,Telescopus nigriceps,Telescopus_nigriceps,No,nocturnal
Colubroidea,Colubridae,Telescopus,obtusus,Telescopus obtusus,Telescopus_obtusus,No,nocturnal
Colubroidea,Colubridae,Telescopus,pulcher,Telescopus pulcher,Telescopus_pulcher,No,nocturnal
Colubroidea,Colubridae,Telescopus,rhinopoma,Telescopus rhinopoma,Telescopus_rhinopoma,No,nocturnal
Colubroidea,Colubridae,Telescopus,semiannulatus,Telescopus semiannulatus,Telescopus_semiannulatus,No,nocturnal
Colubroidea,Colubridae,Telescopus,tessellatus,Telescopus tessellatus,Telescopus_tessellatus,No,nocturnal
Colubroidea,Colubridae,Telescopus,tripolitanus,Telescopus tripolitanus ,Telescopus_tripolitanus,No,nocturnal
Colubroidea,Colubridae,Telescopus,variegatus,Telescopus variegatus,Telescopus_variegatus,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,almae,Thamnodynastes almae,Thamnodynastes_almae,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,ceibae,Thamnodynastes ceibae,Thamnodynastes_ceibae,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,chaquensis,Thamnodynastes chaquensis,Thamnodynastes_chaquensis,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,chimanta,Thamnodynastes chimanta,Thamnodynastes_chimanta,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,corocoroensis,Thamnodynastes corocoroensis,Thamnodynastes_corocoroensis,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,dixoni,Thamnodynastes dixoni,Thamnodynastes_dixoni,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,duida,Thamnodynastes duida,Thamnodynastes_duida,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,gambotensis,Thamnodynastes gambotensis,Thamnodynastes_gambotensis,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,hypoconia,Thamnodynastes hypoconia,Thamnodynastes_hypoconia,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,lanei,Thamnodynastes lanei,Thamnodynastes_lanei,Yes,both
Colubroidea,Colubridae,Thamnodynastes,longicaudus,Thamnodynastes longicaudus,Thamnodynastes_longicaudus,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,marahuaquensis,Thamnodynastes marahuaquensis,Thamnodynastes_marahuaquensis,No,nocturnal
Colubroidea,Colubridae,Thamnodynastes,pallidus,Thamnodynastes pallidus,Thamnodynastes_pallidus,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,paraguanae,Thamnodynastes paraguanae,Thamnodynastes_paraguanae,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,phoenix,Thamnodynastes phoenix,Thamnodynastes_phoenix,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,ramonriveroi,Thamnodynastes ramonriveroi,Thamnodynastes_ramonriveroi,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,rutilus,Thamnodynastes rutilus,Thamnodynastes_rutilus,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,sertanejo,Thamnodynastes sertanejo,Thamnodynastes_sertanejo,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,strigatus,Thamnodynastes strigatus,Thamnodynastes_strigatus,Yes,nocturnal
Colubroidea,Colubridae,Thamnodynastes,yavi,Thamnodynastes yavi,Thamnodynastes_yavi,No,nocturnal
Colubroidea,Colubridae,Thamnophis,atratus,Thamnophis atratus,Thamnophis_atratus,No,both
Colubroidea,Colubridae,Thamnophis,bogerti,Thamnophis bogerti,Thamnophis_bogerti,Yes,both
Colubroidea,Colubridae,Thamnophis,brachystoma,Thamnophis brachystoma,Thamnophis_brachystoma,Yes,both
Colubroidea,Colubridae,Thamnophis,butleri,Thamnophis butleri,Thamnophis_butleri,Yes,both
Colubroidea,Colubridae,Thamnophis,chrysocephalus,Thamnophis chrysocephalus,Thamnophis_chrysocephalus,No,both
Colubroidea,Colubridae,Thamnophis,conanti,Thamnophis conanti,Thamnophis_conanti,No,both
Colubroidea,Colubridae,Thamnophis,couchii,Thamnophis couchii,Thamnophis_couchii,No,both
Colubroidea,Colubridae,Thamnophis,cyrtopsis,Thamnophis cyrtopsis,Thamnophis_cyrtopsis,No,both
Colubroidea,Colubridae,Thamnophis,elegans,Thamnophis elegans,Thamnophis_elegans,No,both
Colubroidea,Colubridae,Thamnophis,eques,Thamnophis eques,Thamnophis_eques,No,both
Colubroidea,Colubridae,Thamnophis,errans,Thamnophis errans,Thamnophis_errans,No,both
Colubroidea,Colubridae,Thamnophis,exsul,Thamnophis exsul,Thamnophis_exsul,No,both
Colubroidea,Colubridae,Thamnophis,fulvus,Thamnophis fulvus,Thamnophis_fulvus,No,both
Colubroidea,Colubridae,Thamnophis,gigas,Thamnophis gigas,Thamnophis_gigas,No,both
Colubroidea,Colubridae,Thamnophis,godmani,Thamnophis godmani,Thamnophis_godmani,Yes,both
Colubroidea,Colubridae,Thamnophis,hammondii,Thamnophis hammondii,Thamnophis_hammondii,No,both
Colubroidea,Colubridae,Thamnophis,lineri,Thamnophis lineri,Thamnophis_lineri,No,both
Colubroidea,Colubridae,Thamnophis,marcianus,Thamnophis marcianus,Thamnophis_marcianus,No,both
Colubroidea,Colubridae,Thamnophis,melanogaster,Thamnophis melanogaster,Thamnophis_melanogaster,No,both
Colubroidea,Colubridae,Thamnophis,mendax,Thamnophis mendax,Thamnophis_mendax,No,both
Colubroidea,Colubridae,Thamnophis,nigronuchalis,Thamnophis nigronuchalis,Thamnophis_nigronuchalis,No,both
Colubroidea,Colubridae,Thamnophis,ordinoides,Thamnophis ordinoides,Thamnophis_ordinoides,Yes,both
Colubroidea,Colubridae,Thamnophis,postremus,Thamnophis postremus,Thamnophis_postremus,No,both
Colubroidea,Colubridae,Thamnophis,proximus,Thamnophis proximus,Thamnophis_proximus,No,both
Colubroidea,Colubridae,Thamnophis,pulchrilatus,Thamnophis pulchrilatus,Thamnophis_pulchrilatus,No,both
Colubroidea,Colubridae,Thamnophis,radix,Thamnophis radix,Thamnophis_radix,No,both
Colubroidea,Colubridae,Thamnophis,rossmani,Thamnophis rossmani,Thamnophis_rossmani,No,both
Colubroidea,Colubridae,Thamnophis,rufipunctatus,Thamnophis rufipunctatus,Thamnophis_rufipunctatus,No,both
Colubroidea,Colubridae,Thamnophis,saurita,Thamnophis saurita,Thamnophis_sauritus,Yes,both
Colubroidea,Colubridae,Thamnophis,scalaris,Thamnophis scalaris,Thamnophis_scalaris,No,both
Colubroidea,Colubridae,Thamnophis,scaliger,Thamnophis scaliger,Thamnophis_scaliger,No,both
Colubroidea,Colubridae,Thamnophis,sirtalis,Thamnophis sirtalis,Thamnophis_sirtalis,No,both
Colubroidea,Colubridae,Thamnophis,sumichrasti,Thamnophis sumichrasti,Thamnophis_sumichrasti,No,both
Colubroidea,Colubridae,Thamnophis,unilabialis,Thamnophis unilabialis,Thamnophis_unilabialis,No,both
Colubroidea,Colubridae,Thamnophis,validus,Thamnophis validus,Thamnophis_valida,No,both
Colubroidea,Colubridae,Thelotornis,capensis,Thelotornis capensis,Thelotornis_capensis,Yes,diurnal
Colubroidea,Colubridae,Thelotornis,kirtlandii,Thelotornis kirtlandii ,Thelotornis_kirtlandii,Yes,diurnal
Colubroidea,Colubridae,Thelotornis,mossambicanus,Thelotornis mossambicanus,Thelotornis_mossambicanus,Yes,diurnal
Colubroidea,Colubridae,Thelotornis,usambaricus,Thelotornis usambaricus,Thelotornis_usambaricus,Yes,diurnal
Colubroidea,Colubridae,Thermophis,baileyi,Thermophis baileyi,Thermophis_baileyi,Yes,diurnal
Colubroidea,Colubridae,Thermophis,shangrila,Thermophis shangrila,Thermophis_shangrila,Yes,diurnal
Colubroidea,Colubridae,Thermophis,zhaoermii,Thermophis zhaoermii,Thermophis_zhaoermii,Yes,diurnal
Colubroidea,Colubridae,Thrasops,flavigularis,Thrasops flavigularis,Thrasops_flavigularis,No,diurnal
Colubroidea,Colubridae,Thrasops,jacksonii,Thrasops jacksonii,Thrasops_jacksonii,No,diurnal
Colubroidea,Colubridae,Thrasops,occidentalis,Thrasops occidentalis,Thrasops_occidentalis,No,diurnal
Colubroidea,Colubridae,Thrasops,schmidti,Thrasops schmidti,Thrasops_schmidti,No,diurnal
Colubroidea,Colubridae,Tomodon,dorsatus,Tomodon dorsatus,Tomodon_dorsatum,Yes,both
Colubroidea,Colubridae,Tomodon,ocellatus,Tomodon ocellatus,Tomodon_ocellatus,Yes,both
Colubroidea,Colubridae,Tomodon,orestes,Tomodon orestes,Tomodon_orestes,Yes,both
Colubroidea,Colubridae,Toxicodryas,blandingii,Toxicodryas blandingii,Toxicodryas_blandingii,No,nocturnal
Colubroidea,Colubridae,Toxicodryas,pulverulenta,Toxicodryas pulverulenta,Toxicodryas_pulverulenta,No,nocturnal
Colubroidea,Colubridae,Trachischium,apteii,Trachischium apteii,Trachischium_apteii,No,nocturnal
Colubroidea,Colubridae,Trachischium,fuscum,Trachischium fuscum,Trachischium_fuscum,No,nocturnal
Colubroidea,Colubridae,Trachischium,guentheri,Trachischium guentheri,Trachischium_guentheri,No,nocturnal
Colubroidea,Colubridae,Trachischium,laeve,Trachischium laeve,Trachischium_laeve,No,nocturnal
Colubroidea,Colubridae,Trachischium,monticola,Trachischium monticola,Trachischium_monticola,No,nocturnal
Colubroidea,Colubridae,Trachischium,sushantai,Trachischium sushantai,Trachischium_sushantai,No,nocturnal
Colubroidea,Colubridae,Trachischium,tenuiceps,Trachischium tenuiceps,Trachischium_tenuiceps,No,nocturnal
Colubroidea,Colubridae,Tretanorhinus,mocquardi,Tretanorhinus mocquardi,Tretanorhinus_mocquardi,No,nocturnal
Colubroidea,Colubridae,Tretanorhinus,nigroluteus,Tretanorhinus nigroluteus,Tretanorhinus_nigroluteus,No,nocturnal
Colubroidea,Colubridae,Tretanorhinus,variabilis,Tretanorhinus variabilis,Tretanorhinus_variabilis,No,nocturnal
Colubroidea,Colubridae,Trimerodytes,aequifasciatus,Trimerodytes aequifasciatus,Sinonatrix_aequifasciata,No,both
Colubroidea,Colubridae,Trimerodytes,annularis,Trimerodytes annularis,Sinonatrix_annularis,No,both
Colubroidea,Colubridae,Trimerodytes,balteatus,Trimerodytes balteatus,Opisthotropis_balteata,No,both
Colubroidea,Colubridae,Trimerodytes,percarinatus,Trimerodytes percarinatus,Sinonatrix_percarinata,No,both
Colubroidea,Colubridae,Trimerodytes,yapingi,Trimerodytes yapingi,Trimerodytes_yapingi,No,both
Colubroidea,Colubridae,Trimerodytes,yunnanensis,Trimerodytes yunnanensis,Sinonatrix_yunnanensis,No,both
Colubroidea,Colubridae,Trimetopon,barbouri,Trimetopon barbouri,Trimetopon_barbouri,No,nocturnal
Colubroidea,Colubridae,Trimetopon,gracile,Trimetopon gracile,Trimetopon_gracile,No,nocturnal
Colubroidea,Colubridae,Trimetopon,pliolepis,Trimetopon pliolepis,Trimetopon_pliolepis,No,nocturnal
Colubroidea,Colubridae,Trimetopon,simile,Trimetopon simile,Trimetopon_simile,No,nocturnal
Colubroidea,Colubridae,Trimetopon,slevini,Trimetopon slevini,Trimetopon_slevini,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,biscutatus,Trimorphodon biscutatus,Trimorphodon_biscutatus,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,lambda,Trimorphodon lambda,Trimorphodon_lambda,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,lyrophanes,Trimorphodon lyrophanes,Trimorphodon_lyrophanes,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,paucimaculatus,Trimorphodon paucimaculatus,Trimorphodon_paucimaculatus,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,quadruplex,Trimorphodon quadruplex,Trimorphodon_quadruplex,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,tau,Trimorphodon tau,Trimorphodon_tau,No,nocturnal
Colubroidea,Colubridae,Trimorphodon,vilkinsonii,Trimorphodon vilkinsonii,Trimorphodon_vilkinsonii,No,nocturnal
Colubroidea,Colubridae,Tropidoclonion,lineatum,Tropidoclonion lineatum,Tropidoclonion_lineatum,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,annulifera,Tropidodipsas annulifera,Tropidodipsas_annuliferus,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,fasciata,Tropidodipsas fasciata,Tropidodipsas_fasciata,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,fischeri,Tropidodipsas fischeri,Tropidodipsas_fischeri,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,philippii,Tropidodipsas philippii,Tropidodipsas_philippii,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,repleta,Tropidodipsas repleta,Tropidodipsas_repleta,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,sartorii,Tropidodipsas sartorii,Tropidodipsas_sartorii,No,nocturnal
Colubroidea,Colubridae,Tropidodipsas,zweifeli,Tropidodipsas zweifeli,Tropidodipsas_zweifeli,No,nocturnal
Colubroidea,Colubridae,Tropidodryas,serra,Tropidodryas serra,Tropidodryas_serra,Yes,both
Colubroidea,Colubridae,Tropidodryas,striaticeps,Tropidodryas striaticeps,Tropidodryas_striaticeps,Yes,both
Colubroidea,Colubridae,Tropidonophis,aenigmaticus,Tropidonophis aenigmaticus,Tropidonophis_aenigmaticus,No,both
Colubroidea,Colubridae,Tropidonophis,dahlii,Tropidonophis dahlii,Tropidonophis_dahlii,No,both
Colubroidea,Colubridae,Tropidonophis,dendrophiops,Tropidonophis dendrophiops,Tropidonophis_dendrophiops,No,both
Colubroidea,Colubridae,Tropidonophis,dolasii,Tropidonophis dolasii,Tropidonophis_dolasii,No,both
Colubroidea,Colubridae,Tropidonophis,doriae,Tropidonophis doriae,Tropidonophis_doriae,No,both
Colubroidea,Colubridae,Tropidonophis,mairii,Tropidonophis mairii ,Tropidonophis_mairii,No,both
Colubroidea,Colubridae,Tropidonophis,montanus,Tropidonophis montanus,Tropidonophis_montanus,No,both
Colubroidea,Colubridae,Tropidonophis,multiscutellatus,Tropidonophis multiscutellatus,Tropidonophis_multiscutellatus,No,both
Colubroidea,Colubridae,Tropidonophis,negrosensis,Tropidonophis negrosensis,Tropidonophis_negrosensis,No,both
Colubroidea,Colubridae,Tropidonophis,novaeguineae,Tropidonophis novaeguineae,Tropidonophis_novaeguineae,No,both
Colubroidea,Colubridae,Tropidonophis,picturatus,Tropidonophis picturatus,Tropidonophis_picturatus,No,both
Colubroidea,Colubridae,Tropidonophis,statisticus,Tropidonophis statisticus,Tropidonophis_statistictus,No,both
Colubroidea,Colubridae,Tropidonophis,truncatus,Tropidonophis truncatus,Tropidonophis_truncatus,No,both
Colubroidea,Colubridae,Uromacer,catesbyi,Uromacer catesbyi ,Uromacer_catesbyi,Yes,diurnal
Colubroidea,Colubridae,Uromacer,frenatus,Uromacer frenatus,Uromacer_frenatus,Yes,diurnal
Colubroidea,Colubridae,Uromacer,oxyrhynchus,Uromacer oxyrhynchus,Uromacer_oxyrhynchus,Yes,diurnal
Colubroidea,Colubridae,Urotheca,decipiens,Urotheca decipiens,Urotheca_decipiens,No,nocturnal
Colubroidea,Colubridae,Urotheca,dumerilli,Urotheca dumerilli,Urotheca_dumerilli,No,nocturnal
Colubroidea,Colubridae,Urotheca,fulviceps,Urotheca fulviceps,Urotheca_fulviceps,Yes,nocturnal
Colubroidea,Colubridae,Urotheca,guentheri,Urotheca guentheri,Urotheca_guentheri,No,nocturnal
Colubroidea,Colubridae,Urotheca,lateristriga,Urotheca lateristriga,Urotheca_lateristriga,No,nocturnal
Colubroidea,Colubridae,Urotheca,multilineata,Urotheca multilineata,Urotheca_multilineata,No,nocturnal
Colubroidea,Colubridae,Urotheca,myersi,Urotheca myersi,Urotheca_myersi,Yes,nocturnal
Colubroidea,Colubridae,Urotheca,pachyura,Urotheca pachyura,Urotheca_pachyura,No,nocturnal
Colubroidea,Colubridae,Virginia,valeriae,Virginia valeriae,Virginia_valeriae,No,nocturnal
Colubroidea,Colubridae,Wallaceophis,gujaratensis,Wallaceophis gujaratensis,Wallaceophis_gujaratensis,Yes,diurnal
Colubroidea,Colubridae,Xenelaphis,ellipsifer,Xenelaphis ellipsifer,Xenelaphis_ellipsifer,No,both
Colubroidea,Colubridae,Xenelaphis,hexagonotus,Xenelaphis hexagonotus,Xenelaphis_hexagonotus,No,diurnal
Colubroidea,Colubridae,Xenochrophis,bellulus,Xenochrophis bellulus,Xenochrophis_bellula,No,both
Colubroidea,Colubridae,Xenochrophis,cerasogaster,Xenochrophis cerasogaster,Xenochrophis_cerasogaster,No,both
Colubroidea,Colubridae,Xenochrophis,maculatus,Xenochrophis maculatus,Xenochrophis_maculatus,No,both
Colubroidea,Colubridae,Xenochrophis,trianguligerus,Xenochrophis trianguligerus,Xenochrophis_trianguligerus,No,both
Colubroidea,Colubridae,Xenochrophis,vittatus,Xenochrophis vittatus ,Xenochrophis_vittatus,Yes,both
Colubroidea,Colubridae,Xenodon,dorbignyi,Xenodon dorbignyi,Xenodon_dorbignyi,Yes,both
Colubroidea,Colubridae,Xenodon,guentheri,Xenodon guentheri,Xenodon_guentheri,Yes,both
Colubroidea,Colubridae,Xenodon,histricus,Xenodon histricus,Xenodon_histricus,Yes,both
Colubroidea,Colubridae,Xenodon,matogrossensis,Xenodon matogrossensis,Xenodon_matogrossensis,No,both
Colubroidea,Colubridae,Xenodon,merremii,Xenodon merremii ,Xenodon_merremi,Yes,both
Colubroidea,Colubridae,Xenodon,nattereri,Xenodon nattereri,Xenodon_nattereri,No,both
